uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,PNEUMONIA,OUTRO,"60 - 69",M,15
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,218
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,244
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,13
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,18
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,1789
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,1928
RJ,SEPTICEMIA,IGNORADO,"60 - 69",F,9
RJ,SEPTICEMIA,IGNORADO,"60 - 69",M,2
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,5
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,227
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,212
RJ,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SRAG,DOMICILIO,"60 - 69",F,1
RJ,SRAG,HOSPITAL,"60 - 69",F,8
RJ,SRAG,HOSPITAL,"60 - 69",M,5
RN,OUTRAS,AMBULANCIA,"60 - 69",F,1
RN,OUTRAS,DOMICILIO,"60 - 69",F,128
RN,OUTRAS,DOMICILIO,"60 - 69",M,247
RN,OUTRAS,HOSPITAL,"60 - 69",F,357
RN,OUTRAS,HOSPITAL,"60 - 69",M,505
RN,OUTRAS,IGNORADO,"60 - 69",F,3
RN,OUTRAS,IGNORADO,"60 - 69",M,2
RN,OUTRAS,OUTRO,"60 - 69",F,8
RN,OUTRAS,OUTRO,"60 - 69",M,37
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,27
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,47
RN,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,9
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,31
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,5
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,2
RN,INDETERMINADA,HOSPITAL,"60 - 69",M,4
RN,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,15
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,14
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,56
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,73
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,2
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,15
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,26
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,123
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,151
RN,PNEUMONIA,IGNORADO,"60 - 69",M,1
RN,PNEUMONIA,OUTRO,"60 - 69",F,3
RN,PNEUMONIA,OUTRO,"60 - 69",M,6
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,12
RN,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,2
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,10
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,15
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,168
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,178
RN,SEPTICEMIA,OUTRO,"60 - 69",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,11
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
RN,SRAG,HOSPITAL,"60 - 69",M,2
RO,OUTRAS,DOMICILIO,"60 - 69",F,67
RO,OUTRAS,DOMICILIO,"60 - 69",M,130
RO,OUTRAS,HOSPITAL,"60 - 69",F,213
RO,OUTRAS,HOSPITAL,"60 - 69",M,296
RO,OUTRAS,IGNORADO,"60 - 69",M,1
RO,OUTRAS,OUTRO,"60 - 69",F,8
RO,OUTRAS,OUTRO,"60 - 69",M,24
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,8
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,20
RO,INDETERMINADA,DOMICILIO,"60 - 69",F,3
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,4
RO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RO,INDETERMINADA,HOSPITAL,"60 - 69",M,4
RO,INDETERMINADA,OUTRO,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,7
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,10
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,42
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,59
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,66
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,89
RO,SEPTICEMIA,DOMICILIO,"60 - 69",F,3
RO,SEPTICEMIA,DOMICILIO,"60 - 69",M,3
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,77
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,93
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,SRAG,HOSPITAL,"60 - 69",F,1
RO,SRAG,HOSPITAL,"60 - 69",M,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,7
RR,OUTRAS,DOMICILIO,"60 - 69",M,22
RR,OUTRAS,HOSPITAL,"60 - 69",F,39
RR,OUTRAS,HOSPITAL,"60 - 69",M,108
RR,OUTRAS,IGNORADO,"60 - 69",M,1
RR,OUTRAS,OUTRO,"60 - 69",M,2
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RR,OUTRAS,VIA_PUBLICA,"60 - 69",M,5
RR,INDETERMINADA,HOSPITAL,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,3
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,11
RR,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,27
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,36
RR,PNEUMONIA,OUTRO,"60 - 69",M,1
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,20
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,27
RS,OUTRAS,DOMICILIO,"60 - 69",F,696
RS,OUTRAS,DOMICILIO,"60 - 69",I,2
RS,OUTRAS,DOMICILIO,"60 - 69",M,1467
RS,OUTRAS,HOSPITAL,"60 - 69",F,2573
RS,OUTRAS,HOSPITAL,"60 - 69",I,4
RS,OUTRAS,HOSPITAL,"60 - 69",M,3731
RS,OUTRAS,IGNORADO,"60 - 69",F,99
RS,OUTRAS,IGNORADO,"60 - 69",M,146
RS,OUTRAS,OUTRO,"60 - 69",F,66
RS,OUTRAS,OUTRO,"60 - 69",M,133
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,153
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",I,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,263
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,20
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,73
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,26
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,45
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,7
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,16
RS,INDETERMINADA,OUTRO,"60 - 69",M,5
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,37
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",I,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,53
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,550
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,689
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,10
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,15
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,6
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,6
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,29
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,32
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RS,PNEUMONIA,DOMICILIO,"60 - 69",F,14
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,34
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,775
RS,PNEUMONIA,HOSPITAL,"60 - 69",I,1
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,1226
RS,PNEUMONIA,IGNORADO,"60 - 69",F,21
RS,PNEUMONIA,IGNORADO,"60 - 69",M,28
RS,PNEUMONIA,OUTRO,"60 - 69",F,5
RS,PNEUMONIA,OUTRO,"60 - 69",M,3
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,33
RS,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RS,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
RS,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,887
RS,SEPTICEMIA,HOSPITAL,"60 - 69",I,1
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,1122
RS,SEPTICEMIA,IGNORADO,"60 - 69",F,25
RS,SEPTICEMIA,IGNORADO,"60 - 69",M,28
RS,SEPTICEMIA,OUTRO,"60 - 69",F,4
RS,SEPTICEMIA,OUTRO,"60 - 69",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,21
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,25
RS,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RS,SRAG,DOMICILIO,"60 - 69",M,1
RS,SRAG,HOSPITAL,"60 - 69",F,3
RS,SRAG,HOSPITAL,"60 - 69",M,6
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SC,OUTRAS,DOMICILIO,"60 - 69",F,338
SC,OUTRAS,DOMICILIO,"60 - 69",M,676
SC,OUTRAS,HOSPITAL,"60 - 69",F,1261
SC,OUTRAS,HOSPITAL,"60 - 69",I,1
SC,OUTRAS,HOSPITAL,"60 - 69",M,1853
SC,OUTRAS,IGNORADO,"60 - 69",F,4
SC,OUTRAS,IGNORADO,"60 - 69",M,1
SC,OUTRAS,OUTRO,"60 - 69",F,26
SC,OUTRAS,OUTRO,"60 - 69",M,60
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,47
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,72
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,10
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,43
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,4
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,18
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,6
SC,INDETERMINADA,OUTRO,"60 - 69",M,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,32
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,40
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,225
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,342
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,11
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,17
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,427
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,659
SC,PNEUMONIA,IGNORADO,"60 - 69",F,1
SC,PNEUMONIA,IGNORADO,"60 - 69",M,1
SC,PNEUMONIA,OUTRO,"60 - 69",F,2
SC,PNEUMONIA,OUTRO,"60 - 69",M,3
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SC,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,3
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,430
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,540
SC,SEPTICEMIA,IGNORADO,"60 - 69",M,3
SC,SEPTICEMIA,OUTRO,"60 - 69",F,3
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
SC,SRAG,HOSPITAL,"60 - 69",F,6
SC,SRAG,HOSPITAL,"60 - 69",M,4
SE,OUTRAS,DOMICILIO,"60 - 69",F,67
SE,OUTRAS,DOMICILIO,"60 - 69",M,100
SE,OUTRAS,HOSPITAL,"60 - 69",F,264
SE,OUTRAS,HOSPITAL,"60 - 69",M,365
SE,OUTRAS,IGNORADO,"60 - 69",F,4
SE,OUTRAS,IGNORADO,"60 - 69",M,4
SE,OUTRAS,OUTRO,"60 - 69",F,4
SE,OUTRAS,OUTRO,"60 - 69",M,10
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,60
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,131
SE,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,10
SE,INDETERMINADA,DOMICILIO,"60 - 69",F,5
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,4
SE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SE,INDETERMINADA,HOSPITAL,"60 - 69",M,4
SE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,6
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,6
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,54
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,61
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,8
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,13
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
SE,PNEUMONIA,DOMICILIO,"60 - 69",F,4
SE,PNEUMONIA,DOMICILIO,"60 - 69",M,5
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,98
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,102
SE,PNEUMONIA,IGNORADO,"60 - 69",F,2
SE,PNEUMONIA,IGNORADO,"60 - 69",M,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SE,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
SE,SEPTICEMIA,DOMICILIO,"60 - 69",M,11
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,161
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,171
SE,SEPTICEMIA,IGNORADO,"60 - 69",F,1
SE,SEPTICEMIA,IGNORADO,"60 - 69",M,1
SE,SEPTICEMIA,OUTRO,"60 - 69",F,1
SE,SEPTICEMIA,OUTRO,"60 - 69",M,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,SRAG,HOSPITAL,"60 - 69",F,3
SE,SRAG,HOSPITAL,"60 - 69",M,1
SP,OUTRAS,AMBULANCIA,"60 - 69",F,1
SP,OUTRAS,AMBULANCIA,"60 - 69",M,2
SP,OUTRAS,DOMICILIO,"60 - 69",F,2186
SP,OUTRAS,DOMICILIO,"60 - 69",I,1
SP,OUTRAS,DOMICILIO,"60 - 69",M,4263
SP,OUTRAS,HOSPITAL,"60 - 69",F,8641
SP,OUTRAS,HOSPITAL,"60 - 69",I,8
SP,OUTRAS,HOSPITAL,"60 - 69",M,12239
SP,OUTRAS,IGNORADO,"60 - 69",F,55
SP,OUTRAS,IGNORADO,"60 - 69",M,118
SP,OUTRAS,OUTRO,"60 - 69",F,266
SP,OUTRAS,OUTRO,"60 - 69",M,657
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,594
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",I,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1070
SP,OUTRAS,POSTO_SAUDE,"60 - 69",F,18
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,45
SP,OUTRAS,SAMU,"60 - 69",F,1
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,41
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,354
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,39
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,103
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,25
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,43
SP,INDETERMINADA,IGNORADO,"60 - 69",M,5
SP,INDETERMINADA,OUTRO,"60 - 69",F,2
SP,INDETERMINADA,OUTRO,"60 - 69",M,11
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
SP,INDETERMINADA,POSTO_SAUDE,"60 - 69",M,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,6
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"60 - 69",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,192
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,279
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,1860
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,2173
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,4
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,8
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,40
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,60
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,127
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,167
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,2
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,6
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,6
SP,PNEUMONIA,DOMICILIO,"60 - 69",F,177
SP,PNEUMONIA,DOMICILIO,"60 - 69",M,460
SP,PNEUMONIA,HOSPITAL,"60 - 69",F,3575
SP,PNEUMONIA,HOSPITAL,"60 - 69",I,1
SP,PNEUMONIA,HOSPITAL,"60 - 69",M,5889
SP,PNEUMONIA,IGNORADO,"60 - 69",F,9
SP,PNEUMONIA,IGNORADO,"60 - 69",M,25
SP,PNEUMONIA,OUTRO,"60 - 69",F,49
SP,PNEUMONIA,OUTRO,"60 - 69",M,73
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,143
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,242
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",M,10
SP,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,2
SP,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,12
SP,SEPTICEMIA,DOMICILIO,"60 - 69",F,44
SP,SEPTICEMIA,DOMICILIO,"60 - 69",M,81
SP,SEPTICEMIA,HOSPITAL,"60 - 69",F,3328
SP,SEPTICEMIA,HOSPITAL,"60 - 69",M,3855
SP,SEPTICEMIA,IGNORADO,"60 - 69",F,11
SP,SEPTICEMIA,IGNORADO,"60 - 69",M,12
SP,SEPTICEMIA,OUTRO,"60 - 69",F,37
SP,SEPTICEMIA,OUTRO,"60 - 69",M,34
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,66
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,95
SP,SEPTICEMIA,POSTO_SAUDE,"60 - 69",F,2
SP,SEPTICEMIA,POSTO_SAUDE,"60 - 69",M,1
SP,SRAG,HOSPITAL,"60 - 69",F,14
SP,SRAG,HOSPITAL,"60 - 69",M,26
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
TO,OUTRAS,DOMICILIO,"60 - 69",F,33
TO,OUTRAS,DOMICILIO,"60 - 69",I,1
TO,OUTRAS,DOMICILIO,"60 - 69",M,91
TO,OUTRAS,HOSPITAL,"60 - 69",F,113
TO,OUTRAS,HOSPITAL,"60 - 69",M,172
TO,OUTRAS,IGNORADO,"60 - 69",F,2
TO,OUTRAS,IGNORADO,"60 - 69",M,9
TO,OUTRAS,OUTRO,"60 - 69",F,1
TO,OUTRAS,OUTRO,"60 - 69",M,11
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,11
TO,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
TO,OUTRAS,VIA_PUBLICA,"60 - 69",M,7
TO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
TO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
TO,INDETERMINADA,HOSPITAL,"60 - 69",M,1
TO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,10
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,8
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,21
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,30
TO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
TO,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
TO,PNEUMONIA,DOMICILIO,"60 - 69",F,2
TO,PNEUMONIA,DOMICILIO,"60 - 69",M,3
TO,PNEUMONIA,HOSPITAL,"60 - 69",F,44
TO,PNEUMONIA,HOSPITAL,"60 - 69",M,62
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
TO,SEPTICEMIA,HOSPITAL,"60 - 69",F,34
TO,SEPTICEMIA,HOSPITAL,"60 - 69",M,29
TO,SEPTICEMIA,IGNORADO,"60 - 69",F,1
AC,OUTRAS,DOMICILIO,"70 - 79",F,36
AC,OUTRAS,DOMICILIO,"70 - 79",M,63
AC,OUTRAS,HOSPITAL,"70 - 79",F,80
AC,OUTRAS,HOSPITAL,"70 - 79",M,97
AC,OUTRAS,IGNORADO,"70 - 79",F,1
AC,OUTRAS,IGNORADO,"70 - 79",M,2
AC,OUTRAS,OUTRO,"70 - 79",F,5
AC,OUTRAS,OUTRO,"70 - 79",M,13
AC,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
AC,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
AC,INDETERMINADA,DOMICILIO,"70 - 79",F,1
AC,INDETERMINADA,DOMICILIO,"70 - 79",M,2
AC,INDETERMINADA,HOSPITAL,"70 - 79",M,2
AC,INDETERMINADA,OUTRO,"70 - 79",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,4
