uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RN,SEPTICEMIA,HOSPITAL,"50 - 59",M,109
RN,SEPTICEMIA,IGNORADO,"50 - 59",F,1
RN,SEPTICEMIA,IGNORADO,"50 - 59",M,1
RN,SEPTICEMIA,OUTRO,"50 - 59",F,1
RN,SEPTICEMIA,OUTRO,"50 - 59",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
RN,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,1
RN,SRAG,DOMICILIO,"50 - 59",F,2
RN,SRAG,HOSPITAL,"50 - 59",F,8
RN,SRAG,HOSPITAL,"50 - 59",M,12
RN,SRAG,OUTRO,"50 - 59",M,1
RN,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RO,OUTRAS,DOMICILIO,"50 - 59",F,44
RO,OUTRAS,DOMICILIO,"50 - 59",M,97
RO,OUTRAS,HOSPITAL,"50 - 59",F,127
RO,OUTRAS,HOSPITAL,"50 - 59",M,194
RO,OUTRAS,OUTRO,"50 - 59",F,3
RO,OUTRAS,OUTRO,"50 - 59",M,29
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
RO,OUTRAS,VIA_PUBLICA,"50 - 59",F,4
RO,OUTRAS,VIA_PUBLICA,"50 - 59",M,25
RO,COVID,DOMICILIO,"50 - 59",F,4
RO,COVID,DOMICILIO,"50 - 59",M,2
RO,COVID,HOSPITAL,"50 - 59",F,71
RO,COVID,HOSPITAL,"50 - 59",M,137
RO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RO,INDETERMINADA,DOMICILIO,"50 - 59",M,1
RO,INDETERMINADA,HOSPITAL,"50 - 59",F,1
RO,INDETERMINADA,OUTRO,"50 - 59",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,4
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",I,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,6
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,28
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,38
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,1
RO,PNEUMONIA,DOMICILIO,"50 - 59",M,2
RO,PNEUMONIA,HOSPITAL,"50 - 59",F,28
RO,PNEUMONIA,HOSPITAL,"50 - 59",M,56
RO,PNEUMONIA,OUTRO,"50 - 59",F,1
RO,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
RO,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
RO,SEPTICEMIA,HOSPITAL,"50 - 59",F,35
RO,SEPTICEMIA,HOSPITAL,"50 - 59",M,40
RO,SRAG,HOSPITAL,"50 - 59",M,3
RR,OUTRAS,DOMICILIO,"50 - 59",F,14
RR,OUTRAS,DOMICILIO,"50 - 59",M,14
RR,OUTRAS,HOSPITAL,"50 - 59",F,41
RR,OUTRAS,HOSPITAL,"50 - 59",M,83
RR,OUTRAS,OUTRO,"50 - 59",M,5
RR,COVID,DOMICILIO,"50 - 59",F,1
RR,COVID,DOMICILIO,"50 - 59",M,3
RR,COVID,HOSPITAL,"50 - 59",F,29
RR,COVID,HOSPITAL,"50 - 59",M,60
RR,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RR,COVID,VIA_PUBLICA,"50 - 59",F,1
RR,INDETERMINADA,HOSPITAL,"50 - 59",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,3
RR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,1
RR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RR,PNEUMONIA,HOSPITAL,"50 - 59",F,11
RR,PNEUMONIA,HOSPITAL,"50 - 59",M,15
RR,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
RR,SEPTICEMIA,HOSPITAL,"50 - 59",F,18
RR,SEPTICEMIA,HOSPITAL,"50 - 59",M,21
RR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RR,SRAG,HOSPITAL,"50 - 59",M,4
RS,OUTRAS,DOMICILIO,"50 - 59",F,364
RS,OUTRAS,DOMICILIO,"50 - 59",I,1
RS,OUTRAS,DOMICILIO,"50 - 59",M,887
RS,OUTRAS,HOSPITAL,"50 - 59",F,1235
RS,OUTRAS,HOSPITAL,"50 - 59",I,1
RS,OUTRAS,HOSPITAL,"50 - 59",M,1802
RS,OUTRAS,IGNORADO,"50 - 59",F,64
RS,OUTRAS,IGNORADO,"50 - 59",M,91
RS,OUTRAS,OUTRO,"50 - 59",F,34
RS,OUTRAS,OUTRO,"50 - 59",M,108
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,80
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,145
RS,OUTRAS,VIA_PUBLICA,"50 - 59",F,11
RS,OUTRAS,VIA_PUBLICA,"50 - 59",M,76
RS,COVID,DOMICILIO,"50 - 59",F,6
RS,COVID,DOMICILIO,"50 - 59",M,17
RS,COVID,HOSPITAL,"50 - 59",F,305
RS,COVID,HOSPITAL,"50 - 59",M,531
RS,COVID,IGNORADO,"50 - 59",F,11
RS,COVID,IGNORADO,"50 - 59",M,21
RS,COVID,OUTRO,"50 - 59",M,3
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,15
RS,INDETERMINADA,DOMICILIO,"50 - 59",F,13
RS,INDETERMINADA,DOMICILIO,"50 - 59",M,33
RS,INDETERMINADA,HOSPITAL,"50 - 59",F,2
RS,INDETERMINADA,HOSPITAL,"50 - 59",M,15
RS,INDETERMINADA,IGNORADO,"50 - 59",M,1
RS,INDETERMINADA,OUTRO,"50 - 59",M,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
RS,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,3
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,17
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,30
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,239
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,306
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,8
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,9
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,14
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,17
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,2
RS,PNEUMONIA,DOMICILIO,"50 - 59",F,3
RS,PNEUMONIA,DOMICILIO,"50 - 59",M,7
RS,PNEUMONIA,HOSPITAL,"50 - 59",F,315
RS,PNEUMONIA,HOSPITAL,"50 - 59",M,460
RS,PNEUMONIA,IGNORADO,"50 - 59",F,4
RS,PNEUMONIA,IGNORADO,"50 - 59",M,9
RS,PNEUMONIA,OUTRO,"50 - 59",M,3
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,9
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,19
RS,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,1
RS,SEPTICEMIA,DOMICILIO,"50 - 59",F,3
RS,SEPTICEMIA,DOMICILIO,"50 - 59",M,8
RS,SEPTICEMIA,HOSPITAL,"50 - 59",F,423
RS,SEPTICEMIA,HOSPITAL,"50 - 59",M,556
RS,SEPTICEMIA,IGNORADO,"50 - 59",F,12
RS,SEPTICEMIA,IGNORADO,"50 - 59",M,14
RS,SEPTICEMIA,OUTRO,"50 - 59",M,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,9
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,12
RS,SRAG,HOSPITAL,"50 - 59",F,12
RS,SRAG,HOSPITAL,"50 - 59",M,12
RS,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RS,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,OUTRAS,DOMICILIO,"50 - 59",F,224
SC,OUTRAS,DOMICILIO,"50 - 59",I,1
SC,OUTRAS,DOMICILIO,"50 - 59",M,515
SC,OUTRAS,HOSPITAL,"50 - 59",F,763
SC,OUTRAS,HOSPITAL,"50 - 59",M,1171
SC,OUTRAS,IGNORADO,"50 - 59",F,2
SC,OUTRAS,IGNORADO,"50 - 59",M,5
SC,OUTRAS,OUTRO,"50 - 59",F,15
SC,OUTRAS,OUTRO,"50 - 59",M,67
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,20
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,56
SC,OUTRAS,POSTO_SAUDE,"50 - 59",M,1
SC,OUTRAS,VIA_PUBLICA,"50 - 59",F,6
SC,OUTRAS,VIA_PUBLICA,"50 - 59",M,43
SC,COVID,DOMICILIO,"50 - 59",F,5
SC,COVID,DOMICILIO,"50 - 59",M,12
SC,COVID,HOSPITAL,"50 - 59",F,202
SC,COVID,HOSPITAL,"50 - 59",M,317
SC,COVID,OUTRO,"50 - 59",M,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
SC,INDETERMINADA,DOMICILIO,"50 - 59",F,2
SC,INDETERMINADA,DOMICILIO,"50 - 59",M,6
SC,INDETERMINADA,HOSPITAL,"50 - 59",F,3
SC,INDETERMINADA,HOSPITAL,"50 - 59",M,4
SC,INDETERMINADA,OUTRO,"50 - 59",F,1
SC,INDETERMINADA,OUTRO,"50 - 59",M,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,15
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,16
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,123
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,172
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
SC,PNEUMONIA,DOMICILIO,"50 - 59",F,5
SC,PNEUMONIA,DOMICILIO,"50 - 59",M,5
SC,PNEUMONIA,HOSPITAL,"50 - 59",F,176
SC,PNEUMONIA,HOSPITAL,"50 - 59",M,247
SC,PNEUMONIA,OUTRO,"50 - 59",M,3
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,SEPTICEMIA,DOMICILIO,"50 - 59",F,2
SC,SEPTICEMIA,DOMICILIO,"50 - 59",M,2
SC,SEPTICEMIA,HOSPITAL,"50 - 59",F,231
SC,SEPTICEMIA,HOSPITAL,"50 - 59",M,296
SC,SEPTICEMIA,IGNORADO,"50 - 59",F,3
SC,SEPTICEMIA,OUTRO,"50 - 59",M,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SC,SRAG,HOSPITAL,"50 - 59",F,9
SC,SRAG,HOSPITAL,"50 - 59",M,8
SE,OUTRAS,DOMICILIO,"50 - 59",F,50
SE,OUTRAS,DOMICILIO,"50 - 59",M,92
SE,OUTRAS,HOSPITAL,"50 - 59",F,195
SE,OUTRAS,HOSPITAL,"50 - 59",M,266
SE,OUTRAS,IGNORADO,"50 - 59",F,2
SE,OUTRAS,IGNORADO,"50 - 59",M,2
SE,OUTRAS,OUTRO,"50 - 59",F,3
SE,OUTRAS,OUTRO,"50 - 59",M,5
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,44
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,124
SE,OUTRAS,POSTO_SAUDE,"50 - 59",M,1
SE,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
SE,OUTRAS,VIA_PUBLICA,"50 - 59",M,14
SE,COVID,DOMICILIO,"50 - 59",F,1
SE,COVID,DOMICILIO,"50 - 59",M,2
SE,COVID,HOSPITAL,"50 - 59",F,110
SE,COVID,HOSPITAL,"50 - 59",M,133
SE,COVID,IGNORADO,"50 - 59",F,2
SE,COVID,IGNORADO,"50 - 59",M,3
SE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
SE,INDETERMINADA,DOMICILIO,"50 - 59",M,6
SE,INDETERMINADA,HOSPITAL,"50 - 59",F,2
SE,INDETERMINADA,HOSPITAL,"50 - 59",M,3
SE,INDETERMINADA,IGNORADO,"50 - 59",M,1
SE,INDETERMINADA,OUTRO,"50 - 59",M,1
SE,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,9
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,4
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,48
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,46
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,1
SE,PNEUMONIA,DOMICILIO,"50 - 59",F,1
SE,PNEUMONIA,DOMICILIO,"50 - 59",M,1
SE,PNEUMONIA,HOSPITAL,"50 - 59",F,40
SE,PNEUMONIA,HOSPITAL,"50 - 59",M,58
SE,PNEUMONIA,IGNORADO,"50 - 59",F,1
SE,PNEUMONIA,OUTRO,"50 - 59",M,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SE,SEPTICEMIA,DOMICILIO,"50 - 59",F,2
SE,SEPTICEMIA,HOSPITAL,"50 - 59",F,80
SE,SEPTICEMIA,HOSPITAL,"50 - 59",M,111
SE,SEPTICEMIA,IGNORADO,"50 - 59",F,1
SE,SEPTICEMIA,OUTRO,"50 - 59",M,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SE,SRAG,HOSPITAL,"50 - 59",F,4
SE,SRAG,HOSPITAL,"50 - 59",M,8
SP,OUTRAS,AMBULANCIA,"50 - 59",F,1
SP,OUTRAS,AMBULANCIA,"50 - 59",M,1
SP,OUTRAS,DOMICILIO,"50 - 59",F,1300
SP,OUTRAS,DOMICILIO,"50 - 59",I,2
SP,OUTRAS,DOMICILIO,"50 - 59",M,3587
SP,OUTRAS,HOSPITAL,"50 - 59",F,4906
SP,OUTRAS,HOSPITAL,"50 - 59",I,2
SP,OUTRAS,HOSPITAL,"50 - 59",M,7666
SP,OUTRAS,IGNORADO,"50 - 59",F,11
SP,OUTRAS,IGNORADO,"50 - 59",I,1
SP,OUTRAS,IGNORADO,"50 - 59",M,36
SP,OUTRAS,OUTRO,"50 - 59",F,185
SP,OUTRAS,OUTRO,"50 - 59",M,511
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,356
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,720
SP,OUTRAS,POSTO_SAUDE,"50 - 59",F,11
SP,OUTRAS,POSTO_SAUDE,"50 - 59",M,29
SP,OUTRAS,SAMU,"50 - 59",M,1
SP,OUTRAS,VIA_PUBLICA,"50 - 59",F,54
SP,OUTRAS,VIA_PUBLICA,"50 - 59",M,486
SP,COVID,DOMICILIO,"50 - 59",F,34
SP,COVID,DOMICILIO,"50 - 59",M,65
SP,COVID,HOSPITAL,"50 - 59",F,2010
SP,COVID,HOSPITAL,"50 - 59",M,3527
SP,COVID,IGNORADO,"50 - 59",F,5
SP,COVID,IGNORADO,"50 - 59",M,7
SP,COVID,OUTRO,"50 - 59",F,22
SP,COVID,OUTRO,"50 - 59",M,25
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,45
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,87
SP,COVID,POSTO_SAUDE,"50 - 59",F,1
SP,COVID,POSTO_SAUDE,"50 - 59",M,1
SP,COVID,VIA_PUBLICA,"50 - 59",M,3
SP,INDETERMINADA,DOMICILIO,"50 - 59",F,36
SP,INDETERMINADA,DOMICILIO,"50 - 59",M,106
SP,INDETERMINADA,HOSPITAL,"50 - 59",F,19
SP,INDETERMINADA,HOSPITAL,"50 - 59",M,31
SP,INDETERMINADA,IGNORADO,"50 - 59",M,2
SP,INDETERMINADA,OUTRO,"50 - 59",F,3
SP,INDETERMINADA,OUTRO,"50 - 59",M,13
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",F,1
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,16
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,113
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",I,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,169
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1107
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1304
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,6
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,29
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,45
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,85
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,117
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",F,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",M,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,4
SP,PNEUMONIA,DOMICILIO,"50 - 59",F,25
SP,PNEUMONIA,DOMICILIO,"50 - 59",M,122
SP,PNEUMONIA,HOSPITAL,"50 - 59",F,1369
SP,PNEUMONIA,HOSPITAL,"50 - 59",I,1
SP,PNEUMONIA,HOSPITAL,"50 - 59",M,2379
SP,PNEUMONIA,IGNORADO,"50 - 59",F,6
SP,PNEUMONIA,IGNORADO,"50 - 59",M,7
SP,PNEUMONIA,OUTRO,"50 - 59",F,17
SP,PNEUMONIA,OUTRO,"50 - 59",M,28
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,50
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,87
SP,PNEUMONIA,POSTO_SAUDE,"50 - 59",M,1
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",F,1
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,11
SP,SEPTICEMIA,DOMICILIO,"50 - 59",F,18
SP,SEPTICEMIA,DOMICILIO,"50 - 59",I,1
SP,SEPTICEMIA,DOMICILIO,"50 - 59",M,37
SP,SEPTICEMIA,HOSPITAL,"50 - 59",F,1578
SP,SEPTICEMIA,HOSPITAL,"50 - 59",M,1999
SP,SEPTICEMIA,IGNORADO,"50 - 59",F,4
SP,SEPTICEMIA,IGNORADO,"50 - 59",M,7
SP,SEPTICEMIA,OUTRO,"50 - 59",F,14
SP,SEPTICEMIA,OUTRO,"50 - 59",M,11
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,24
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,60
SP,SEPTICEMIA,VIA_PUBLICA,"50 - 59",F,1
SP,SRAG,DOMICILIO,"50 - 59",F,9
SP,SRAG,DOMICILIO,"50 - 59",M,5
SP,SRAG,HOSPITAL,"50 - 59",F,103
SP,SRAG,HOSPITAL,"50 - 59",M,155
SP,SRAG,OUTRO,"50 - 59",F,3
SP,SRAG,OUTRO,"50 - 59",M,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,6
SP,SRAG,POSTO_SAUDE,"50 - 59",F,1
TO,OUTRAS,DOMICILIO,"50 - 59",F,42
TO,OUTRAS,DOMICILIO,"50 - 59",M,60
TO,OUTRAS,HOSPITAL,"50 - 59",F,62
TO,OUTRAS,HOSPITAL,"50 - 59",M,85
TO,OUTRAS,IGNORADO,"50 - 59",F,1
TO,OUTRAS,IGNORADO,"50 - 59",M,1
TO,OUTRAS,OUTRO,"50 - 59",F,3
TO,OUTRAS,OUTRO,"50 - 59",M,11
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,13
TO,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
TO,OUTRAS,VIA_PUBLICA,"50 - 59",M,13
TO,COVID,HOSPITAL,"50 - 59",F,20
TO,COVID,HOSPITAL,"50 - 59",I,1
TO,COVID,HOSPITAL,"50 - 59",M,84
TO,COVID,OUTRO,"50 - 59",M,2
TO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
TO,COVID,VIA_PUBLICA,"50 - 59",M,1
TO,INDETERMINADA,DOMICILIO,"50 - 59",F,2
TO,INDETERMINADA,HOSPITAL,"50 - 59",F,1
TO,INDETERMINADA,HOSPITAL,"50 - 59",M,1
TO,INDETERMINADA,OUTRO,"50 - 59",F,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,4
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,9
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,12
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,21
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,3
TO,PNEUMONIA,DOMICILIO,"50 - 59",F,1
TO,PNEUMONIA,DOMICILIO,"50 - 59",M,1
TO,PNEUMONIA,HOSPITAL,"50 - 59",F,17
TO,PNEUMONIA,HOSPITAL,"50 - 59",M,27
TO,PNEUMONIA,OUTRO,"50 - 59",F,1
TO,SEPTICEMIA,DOMICILIO,"50 - 59",F,2
TO,SEPTICEMIA,HOSPITAL,"50 - 59",F,26
TO,SEPTICEMIA,HOSPITAL,"50 - 59",M,29
TO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
TO,SRAG,HOSPITAL,"50 - 59",F,3
TO,SRAG,HOSPITAL,"50 - 59",M,1
AC,OUTRAS,DOMICILIO,"60 - 69",F,46
AC,OUTRAS,DOMICILIO,"60 - 69",M,80
AC,OUTRAS,HOSPITAL,"60 - 69",F,51
AC,OUTRAS,HOSPITAL,"60 - 69",M,91
AC,OUTRAS,OUTRO,"60 - 69",F,3
AC,OUTRAS,OUTRO,"60 - 69",M,15
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
AC,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
AC,OUTRAS,VIA_PUBLICA,"60 - 69",M,6
AC,COVID,DOMICILIO,"60 - 69",M,1
AC,COVID,HOSPITAL,"60 - 69",F,69
AC,COVID,HOSPITAL,"60 - 69",M,89
AC,COVID,OUTRO,"60 - 69",F,1
AC,COVID,OUTRO,"60 - 69",M,2
AC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AC,INDETERMINADA,DOMICILIO,"60 - 69",M,3
AC,INDETERMINADA,HOSPITAL,"60 - 69",M,1
AC,INDETERMINADA,OUTRO,"60 - 69",M,2
AC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,4
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,13
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,22
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",M,1
AC,PNEUMONIA,HOSPITAL,"60 - 69",F,48
AC,PNEUMONIA,HOSPITAL,"60 - 69",M,55
AC,PNEUMONIA,OUTRO,"60 - 69",F,1
AC,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
AC,SEPTICEMIA,HOSPITAL,"60 - 69",F,32
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,34
AC,SRAG,HOSPITAL,"60 - 69",M,3
AL,OUTRAS,DOMICILIO,"60 - 69",F,220
AL,OUTRAS,DOMICILIO,"60 - 69",I,1
AL,OUTRAS,DOMICILIO,"60 - 69",M,349
AL,OUTRAS,HOSPITAL,"60 - 69",F,388
AL,OUTRAS,HOSPITAL,"60 - 69",M,490
AL,OUTRAS,IGNORADO,"60 - 69",F,2
AL,OUTRAS,OUTRO,"60 - 69",F,7
AL,OUTRAS,OUTRO,"60 - 69",M,22
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,26
